,Date
3559,2023-08-27 10:35:00
3560,2023-08-27 10:40:00
3561,2023-08-27 10:45:00
3562,2023-08-27 10:50:00
3563,2023-08-27 10:55:00
3564,2023-08-27 11:00:00
3565,2023-08-27 11:05:00
3566,2023-08-27 11:10:00
3567,2023-08-27 11:15:00
3568,2023-08-27 11:20:00
3569,2023-08-27 11:25:00
3570,2023-08-27 11:30:00
3571,2023-08-27 11:35:00
3572,2023-08-27 11:40:00
3573,2023-08-27 11:45:00
3574,2023-08-27 11:50:00
3575,2023-08-27 11:55:00
3576,2023-08-27 12:00:00
3577,2023-08-27 12:05:00
3578,2023-08-27 12:10:00
3579,2023-08-27 12:15:00
3580,2023-08-27 12:20:00
3581,2023-08-27 12:25:00
3582,2023-08-27 12:30:00
3583,2023-08-27 12:35:00
3584,2023-08-27 12:40:00
3585,2023-08-27 12:45:00
3586,2023-08-27 12:50:00
3587,2023-08-27 12:55:00
3588,2023-08-27 13:00:00
3589,2023-08-27 13:05:00
3590,2023-08-27 13:10:00
3591,2023-08-27 13:15:00
3592,2023-08-27 13:20:00
3593,2023-08-27 13:25:00
3594,2023-08-27 13:30:00
3595,2023-08-27 13:35:00
3596,2023-08-27 13:40:00
3597,2023-08-27 13:45:00
3598,2023-08-27 13:50:00
3599,2023-08-27 13:55:00
3600,2023-08-28 08:00:00
3601,2023-08-28 08:05:00
3602,2023-08-28 08:10:00
3603,2023-08-28 08:15:00
3604,2023-08-28 08:20:00
3605,2023-08-28 08:25:00
3606,2023-08-28 08:30:00
3607,2023-08-28 08:35:00
3608,2023-08-28 08:40:00
3609,2023-08-28 08:45:00
3610,2023-08-28 08:50:00
3611,2023-08-28 08:55:00
3612,2023-08-28 09:00:00
3613,2023-08-28 09:05:00
3614,2023-08-28 09:10:00
3615,2023-08-28 09:15:00
3616,2023-08-28 09:20:00
3617,2023-08-28 09:25:00
3618,2023-08-28 09:30:00
3619,2023-08-28 09:35:00
3620,2023-08-28 09:40:00
3621,2023-08-28 09:45:00
3622,2023-08-28 09:50:00
3623,2023-08-28 09:55:00
3624,2023-08-28 10:00:00
3625,2023-08-28 10:05:00
3626,2023-08-28 10:10:00
3627,2023-08-28 10:15:00
3628,2023-08-28 10:20:00
3629,2023-08-28 10:25:00
3630,2023-08-28 10:30:00
3631,2023-08-28 10:35:00
3632,2023-08-28 10:40:00
3633,2023-08-28 10:45:00
3634,2023-08-28 10:50:00
3635,2023-08-28 10:55:00
3636,2023-08-28 11:00:00
3637,2023-08-28 11:05:00
3638,2023-08-28 11:10:00
3639,2023-08-28 11:15:00
3640,2023-08-28 11:20:00
3641,2023-08-28 11:25:00
3642,2023-08-28 11:30:00
3643,2023-08-28 11:35:00
3644,2023-08-28 11:40:00
3645,2023-08-28 11:45:00
3646,2023-08-28 11:50:00
3647,2023-08-28 11:55:00
3648,2023-08-28 12:00:00
3649,2023-08-28 12:05:00
3650,2023-08-28 12:10:00
3651,2023-08-28 12:15:00
3652,2023-08-28 12:20:00
3653,2023-08-28 12:25:00
3654,2023-08-28 12:30:00
3655,2023-08-28 12:35:00
3656,2023-08-28 12:40:00
3657,2023-08-28 12:45:00
3658,2023-08-28 12:50:00
3659,2023-08-28 12:55:00
3660,2023-08-28 13:00:00
3661,2023-08-28 13:05:00
3662,2023-08-28 13:10:00
3663,2023-08-28 13:15:00
3664,2023-08-28 13:20:00
3665,2023-08-28 13:25:00
3666,2023-08-28 13:30:00
3667,2023-08-28 13:35:00
3668,2023-08-28 13:40:00
3669,2023-08-28 13:45:00
3670,2023-08-28 13:50:00
3671,2023-08-28 13:55:00
3672,2023-08-29 08:00:00
3673,2023-08-29 08:05:00
3674,2023-08-29 08:10:00
3675,2023-08-29 08:15:00
3676,2023-08-29 08:20:00
3677,2023-08-29 08:25:00
3678,2023-08-29 08:30:00
3679,2023-08-29 08:35:00
3680,2023-08-29 08:40:00
3681,2023-08-29 08:45:00
3682,2023-08-29 08:50:00
3683,2023-08-29 08:55:00
3684,2023-08-29 09:00:00
3685,2023-08-29 09:05:00
3686,2023-08-29 09:10:00
3687,2023-08-29 09:15:00
3688,2023-08-29 09:20:00
3689,2023-08-29 09:25:00
3690,2023-08-29 09:30:00
3691,2023-08-29 09:35:00
3692,2023-08-29 09:40:00
3693,2023-08-29 09:45:00
3694,2023-08-29 09:50:00
3695,2023-08-29 09:55:00
3696,2023-08-29 10:00:00
3697,2023-08-29 10:05:00
3698,2023-08-29 10:10:00
3699,2023-08-29 10:15:00
3700,2023-08-29 10:20:00
3701,2023-08-29 10:25:00
3702,2023-08-29 10:30:00
3703,2023-08-29 10:35:00
3704,2023-08-29 10:40:00
3705,2023-08-29 10:45:00
3706,2023-08-29 10:50:00
3707,2023-08-29 10:55:00
3708,2023-08-29 11:00:00
3709,2023-08-29 11:05:00
3710,2023-08-29 11:10:00
3711,2023-08-29 11:15:00
3712,2023-08-29 11:20:00
3713,2023-08-29 11:25:00
3714,2023-08-29 11:30:00
3715,2023-08-29 11:35:00
3716,2023-08-29 11:40:00
3717,2023-08-29 11:45:00
3718,2023-08-29 11:50:00
3719,2023-08-29 11:55:00
3720,2023-08-29 12:00:00
3721,2023-08-29 12:05:00
3722,2023-08-29 12:10:00
3723,2023-08-29 12:15:00
3724,2023-08-29 12:20:00
3725,2023-08-29 12:25:00
3726,2023-08-29 12:30:00
3727,2023-08-29 12:35:00
3728,2023-08-29 12:40:00
3729,2023-08-29 12:45:00
3730,2023-08-29 12:50:00
3731,2023-08-29 12:55:00
3732,2023-08-29 13:00:00
3733,2023-08-29 13:05:00
3734,2023-08-29 13:10:00
3735,2023-08-29 13:15:00
3736,2023-08-29 13:20:00
3737,2023-08-29 13:25:00
3738,2023-08-29 13:30:00
3739,2023-08-29 13:35:00
3740,2023-08-29 13:40:00
3741,2023-08-29 13:45:00
3742,2023-08-29 13:50:00
3743,2023-08-29 13:55:00
3744,2023-08-30 08:00:00
3745,2023-08-30 08:05:00
3746,2023-08-30 08:10:00
3747,2023-08-30 08:15:00
3748,2023-08-30 08:20:00
3749,2023-08-30 08:25:00
3750,2023-08-30 08:30:00
3751,2023-08-30 08:35:00
3752,2023-08-30 08:40:00
3753,2023-08-30 08:45:00
3754,2023-08-30 08:50:00
3755,2023-08-30 08:55:00
3756,2023-08-30 09:00:00
3757,2023-08-30 09:05:00
3758,2023-08-30 09:10:00
3759,2023-08-30 09:15:00
3760,2023-08-30 09:20:00
3761,2023-08-30 09:25:00
3762,2023-08-30 09:30:00
3763,2023-08-30 09:35:00
3764,2023-08-30 09:40:00
3765,2023-08-30 09:45:00
3766,2023-08-30 09:50:00
3767,2023-08-30 09:55:00
3768,2023-08-30 10:00:00
3769,2023-08-30 10:05:00
3770,2023-08-30 10:10:00
3771,2023-08-30 10:15:00
3772,2023-08-30 10:20:00
3773,2023-08-30 10:25:00
3774,2023-08-30 10:30:00
3775,2023-08-30 10:35:00
3776,2023-08-30 10:40:00
3777,2023-08-30 10:45:00
3778,2023-08-30 10:50:00
3779,2023-08-30 10:55:00
3780,2023-08-30 11:00:00
3781,2023-08-30 11:05:00
3782,2023-08-30 11:10:00
3783,2023-08-30 11:15:00
3784,2023-08-30 11:20:00
3785,2023-08-30 11:25:00
3786,2023-08-30 11:30:00
3787,2023-08-30 11:35:00
3788,2023-08-30 11:40:00
3789,2023-08-30 11:45:00
3790,2023-08-30 11:50:00
3791,2023-08-30 11:55:00
3792,2023-08-30 12:00:00
3793,2023-08-30 12:05:00
3794,2023-08-30 12:10:00
3795,2023-08-30 12:15:00
3796,2023-08-30 12:20:00
3797,2023-08-30 12:25:00
3798,2023-08-30 12:30:00
3799,2023-08-30 12:35:00
3800,2023-08-30 12:40:00
3801,2023-08-30 12:45:00
3802,2023-08-30 12:50:00
3803,2023-08-30 12:55:00
3804,2023-08-30 13:00:00
3805,2023-08-30 13:05:00
3806,2023-08-30 13:10:00
3807,2023-08-30 13:15:00
3808,2023-08-30 13:20:00
3809,2023-08-30 13:25:00
3810,2023-08-30 13:30:00
3811,2023-08-30 13:35:00
3812,2023-08-30 13:40:00
3813,2023-08-30 13:45:00
3814,2023-08-30 13:50:00
3815,2023-08-30 13:55:00
3816,2023-08-31 08:00:00
3817,2023-08-31 08:05:00
3818,2023-08-31 08:10:00
3819,2023-08-31 08:15:00
3820,2023-08-31 08:20:00
3821,2023-08-31 08:25:00
3822,2023-08-31 08:30:00
3823,2023-08-31 08:35:00
3824,2023-08-31 08:40:00
3825,2023-08-31 08:45:00
3826,2023-08-31 08:50:00
3827,2023-08-31 08:55:00
3828,2023-08-31 09:00:00
3829,2023-08-31 09:05:00
3830,2023-08-31 09:10:00
3831,2023-08-31 09:15:00
3832,2023-08-31 09:20:00
3833,2023-08-31 09:25:00
3834,2023-08-31 09:30:00
3835,2023-08-31 09:35:00
3836,2023-08-31 09:40:00
3837,2023-08-31 09:45:00
3838,2023-08-31 09:50:00
3839,2023-08-31 09:55:00
3840,2023-08-31 10:00:00
3841,2023-08-31 10:05:00
3842,2023-08-31 10:10:00
3843,2023-08-31 10:15:00
3844,2023-08-31 10:20:00
3845,2023-08-31 10:25:00
3846,2023-08-31 10:30:00
3847,2023-08-31 10:35:00
3848,2023-08-31 10:40:00
3849,2023-08-31 10:45:00
3850,2023-08-31 10:50:00
3851,2023-08-31 10:55:00
3852,2023-08-31 11:00:00
3853,2023-08-31 11:05:00
3854,2023-08-31 11:10:00
3855,2023-08-31 11:15:00
3856,2023-08-31 11:20:00
3857,2023-08-31 11:25:00
3858,2023-08-31 11:30:00
3859,2023-08-31 11:35:00
3860,2023-08-31 11:40:00
3861,2023-08-31 11:45:00
3862,2023-08-31 11:50:00
3863,2023-08-31 11:55:00
3864,2023-08-31 12:00:00
3865,2023-08-31 12:05:00
3866,2023-08-31 12:10:00
3867,2023-08-31 12:15:00
3868,2023-08-31 12:20:00
3869,2023-08-31 12:25:00
3870,2023-08-31 12:30:00
3871,2023-08-31 12:35:00
3872,2023-08-31 12:40:00
3873,2023-08-31 12:45:00
3874,2023-08-31 12:50:00
3875,2023-08-31 12:55:00
3876,2023-08-31 13:00:00
3877,2023-08-31 13:05:00
3878,2023-08-31 13:10:00
3879,2023-08-31 13:15:00
3880,2023-08-31 13:20:00
3881,2023-08-31 13:25:00
3882,2023-08-31 13:30:00
3883,2023-08-31 13:35:00
3884,2023-08-31 13:40:00
3885,2023-08-31 13:45:00
3886,2023-08-31 13:50:00
3887,2023-08-31 13:55:00
3888,2023-09-01 08:00:00
3889,2023-09-01 08:05:00
3890,2023-09-01 08:10:00
3891,2023-09-01 08:15:00
3892,2023-09-01 08:20:00
3893,2023-09-01 08:25:00
3894,2023-09-01 08:30:00
3895,2023-09-01 08:35:00
3896,2023-09-01 08:40:00
3897,2023-09-01 08:45:00
3898,2023-09-01 08:50:00
3899,2023-09-01 08:55:00
3900,2023-09-01 09:00:00
3901,2023-09-01 09:05:00
3902,2023-09-01 09:10:00
3903,2023-09-01 09:15:00
3904,2023-09-01 09:20:00
3905,2023-09-01 09:25:00
3906,2023-09-01 09:30:00
3907,2023-09-01 09:35:00
3908,2023-09-01 09:40:00
3909,2023-09-01 09:45:00
3910,2023-09-01 09:50:00
3911,2023-09-01 09:55:00
3912,2023-09-01 10:00:00
3913,2023-09-01 10:05:00
3914,2023-09-01 10:10:00
3915,2023-09-01 10:15:00
3916,2023-09-01 10:20:00
3917,2023-09-01 10:25:00
3918,2023-09-01 10:30:00
3919,2023-09-01 10:35:00
3920,2023-09-01 10:40:00
3921,2023-09-01 10:45:00
3922,2023-09-01 10:50:00
3923,2023-09-01 10:55:00
3924,2023-09-01 11:00:00
3925,2023-09-06 09:10:00
3926,2023-09-06 09:15:00
3927,2023-09-06 09:20:00
3928,2023-09-06 09:25:00
3929,2023-09-06 09:30:00
3930,2023-09-06 09:35:00
3931,2023-09-06 09:40:00
3932,2023-09-06 09:45:00
3933,2023-09-06 09:50:00
3934,2023-09-06 09:55:00
3935,2023-09-06 10:00:00
3936,2023-09-06 10:05:00
3937,2023-09-06 10:10:00
3938,2023-09-06 10:15:00
3939,2023-09-06 10:20:00
3940,2023-09-06 10:25:00
3941,2023-09-06 10:30:00
3942,2023-09-06 10:35:00
3943,2023-09-06 10:40:00
3944,2023-09-06 10:45:00
3945,2023-09-06 10:50:00
3946,2023-09-06 10:55:00
3947,2023-09-06 11:00:00
3948,2023-09-06 11:05:00
3949,2023-09-06 11:10:00
3950,2023-09-06 11:15:00
3951,2023-09-06 11:20:00
3952,2023-09-06 11:25:00
3953,2023-09-06 11:30:00
3954,2023-09-06 11:35:00
3955,2023-09-06 11:40:00
3956,2023-09-06 11:45:00
3957,2023-09-06 11:50:00
3958,2023-09-06 11:55:00
3959,2023-09-06 12:00:00
3960,2023-09-06 12:05:00
3961,2023-09-06 12:10:00
3962,2023-09-06 12:15:00
3963,2023-09-06 12:20:00
3964,2023-09-06 12:25:00
3965,2023-09-06 12:30:00
3966,2023-09-06 12:35:00
3967,2023-09-06 12:40:00
3968,2023-09-06 12:45:00
3969,2023-09-06 12:50:00
3970,2023-09-06 12:55:00
3971,2023-09-06 13:00:00
3972,2023-09-06 13:05:00
3973,2023-09-06 13:10:00
3974,2023-09-06 13:15:00
3975,2023-09-06 13:20:00
3976,2023-09-06 13:25:00
3977,2023-09-06 13:30:00
3978,2023-09-06 13:35:00
3979,2023-09-06 13:40:00
3980,2023-09-06 13:45:00
3981,2023-09-06 13:50:00
3982,2023-09-06 13:55:00
3983,2023-09-07 08:00:00
3984,2023-09-07 08:05:00
3985,2023-09-07 08:10:00
3986,2023-09-07 08:15:00
3987,2023-09-07 08:20:00
3988,2023-09-07 08:25:00
3989,2023-09-07 08:30:00
3990,2023-09-07 08:35:00
3991,2023-09-07 08:40:00
3992,2023-09-07 08:45:00
3993,2023-09-07 08:50:00
3994,2023-09-07 08:55:00
3995,2023-09-07 09:00:00
3996,2023-09-07 09:05:00
3997,2023-09-07 09:10:00
3998,2023-09-07 09:15:00
3999,2023-09-07 09:20:00
4000,2023-09-07 09:25:00
4001,2023-09-07 09:30:00
4002,2023-09-07 09:35:00
4003,2023-09-07 09:40:00
4004,2023-09-07 09:45:00
4005,2023-09-07 09:50:00
4006,2023-09-07 09:55:00
4007,2023-09-07 10:00:00
4008,2023-09-07 10:05:00
4009,2023-09-07 10:10:00
4010,2023-09-07 10:15:00
4011,2023-09-07 10:20:00
4012,2023-09-07 10:25:00
4013,2023-09-07 10:30:00
4014,2023-09-07 10:35:00
4015,2023-09-07 10:40:00
4016,2023-09-07 10:45:00
4017,2023-09-07 10:50:00
4018,2023-09-07 10:55:00
4019,2023-09-07 11:00:00
4020,2023-09-07 11:05:00
4021,2023-09-07 11:10:00
4022,2023-09-07 11:15:00
4023,2023-09-07 11:20:00
4024,2023-09-07 11:25:00
4025,2023-09-07 11:30:00
4026,2023-09-07 11:35:00
4027,2023-09-07 11:40:00
4028,2023-09-07 11:45:00
4029,2023-09-07 11:50:00
4030,2023-09-07 11:55:00
4031,2023-09-07 12:00:00
4032,2023-09-07 12:05:00
4033,2023-09-07 12:10:00
4034,2023-09-07 12:15:00
4035,2023-09-07 12:20:00
4036,2023-09-07 12:25:00
4037,2023-09-07 12:30:00
4038,2023-09-07 12:35:00
4039,2023-09-07 12:40:00
4040,2023-09-07 12:45:00
4041,2023-09-07 12:50:00
4042,2023-09-07 12:55:00
4043,2023-09-07 13:00:00
4044,2023-09-07 13:05:00
4045,2023-09-07 13:10:00
4046,2023-09-07 13:15:00
4047,2023-09-07 13:20:00
4048,2023-09-07 13:25:00
4049,2023-09-07 13:30:00
4050,2023-09-07 13:35:00
4051,2023-09-07 13:40:00
4052,2023-09-07 13:45:00
4053,2023-09-07 13:50:00
4054,2023-09-07 13:55:00
4055,2023-09-08 08:00:00
4056,2023-09-08 08:05:00
4057,2023-09-08 08:10:00
4058,2023-09-08 08:15:00
4059,2023-09-08 08:20:00
4060,2023-09-08 08:25:00
4061,2023-09-08 08:30:00
4062,2023-09-08 08:35:00
4063,2023-09-08 08:40:00
4064,2023-09-08 08:45:00
4065,2023-09-08 08:50:00
4066,2023-09-08 08:55:00
4067,2023-09-08 09:00:00
4068,2023-09-08 09:05:00
4069,2023-09-08 09:10:00
4070,2023-09-08 09:15:00
4071,2023-09-08 09:20:00
4072,2023-09-08 09:25:00
4073,2023-09-08 09:30:00
4074,2023-09-08 09:35:00
4075,2023-09-08 09:40:00
4076,2023-09-08 09:45:00
4077,2023-09-08 09:50:00
4078,2023-09-08 09:55:00
4079,2023-09-08 10:00:00
4080,2023-09-08 10:05:00
4081,2023-09-08 10:10:00
4082,2023-09-08 10:15:00
4083,2023-09-08 10:20:00
4084,2023-09-08 10:25:00
4085,2023-09-08 10:30:00
4086,2023-09-08 10:35:00
4087,2023-09-08 10:40:00
4088,2023-09-08 10:45:00
4089,2023-09-08 10:50:00
4090,2023-09-08 10:55:00
4091,2023-09-08 11:00:00
4092,2023-09-08 11:05:00
4093,2023-09-08 11:10:00
4094,2023-09-08 11:15:00
4095,2023-09-08 11:20:00
4096,2023-09-08 11:25:00
4097,2023-09-08 11:30:00
4098,2023-09-08 11:35:00
4099,2023-09-08 11:40:00
4100,2023-09-08 11:45:00
4101,2023-09-08 11:50:00
4102,2023-09-08 11:55:00
4103,2023-09-08 12:00:00
4104,2023-09-08 12:05:00
4105,2023-09-08 12:10:00
4106,2023-09-08 12:15:00
4107,2023-09-08 12:20:00
4108,2023-09-08 12:25:00
4109,2023-09-08 12:30:00
4110,2023-09-08 12:35:00
4111,2023-09-08 12:40:00
4112,2023-09-08 12:45:00
4113,2023-09-08 12:50:00
4114,2023-09-08 12:55:00
4115,2023-09-08 13:00:00
4116,2023-09-08 13:05:00
4117,2023-09-08 13:10:00
4118,2023-09-08 13:15:00
4119,2023-09-08 13:20:00
4120,2023-09-08 13:25:00
4121,2023-09-08 13:30:00
4122,2023-09-08 13:35:00
4123,2023-09-08 13:40:00
4124,2023-09-08 13:45:00
4125,2023-09-08 13:50:00
4126,2023-09-08 13:55:00
4127,2023-09-09 08:00:00
4128,2023-09-09 08:05:00
4129,2023-09-09 08:10:00
4130,2023-09-09 08:15:00
4131,2023-09-09 08:20:00
4132,2023-09-09 08:25:00
4133,2023-09-09 08:30:00
4134,2023-09-09 08:35:00
4135,2023-09-09 08:40:00
4136,2023-09-09 08:45:00
4137,2023-09-09 08:50:00
4138,2023-09-09 08:55:00
4139,2023-09-09 09:00:00
4140,2023-09-09 09:05:00
4141,2023-09-09 09:10:00
4142,2023-09-09 09:15:00
4143,2023-09-09 09:20:00
4144,2023-09-09 09:25:00
4145,2023-09-09 09:30:00
4146,2023-09-09 09:35:00
4147,2023-09-09 09:40:00
4148,2023-09-09 09:45:00
4149,2023-09-09 09:50:00
4150,2023-09-09 09:55:00
4151,2023-09-09 10:00:00
4152,2023-09-09 10:05:00
4153,2023-09-09 10:10:00
4154,2023-09-09 10:15:00
4155,2023-09-09 10:20:00
4156,2023-09-09 10:25:00
4157,2023-09-09 10:30:00
4158,2023-09-09 10:35:00
4159,2023-09-09 10:40:00
4160,2023-09-09 10:45:00
4161,2023-09-09 10:50:00
4162,2023-09-09 10:55:00
4163,2023-09-09 11:00:00
4164,2023-09-09 11:05:00
4165,2023-09-09 11:10:00
4166,2023-09-09 11:15:00
4167,2023-09-09 11:20:00
4168,2023-09-09 11:25:00
4169,2023-09-09 11:30:00
4170,2023-09-09 11:35:00
4171,2023-09-09 11:40:00
4172,2023-09-09 11:45:00
4173,2023-09-09 11:50:00
4174,2023-09-09 11:55:00
4175,2023-09-09 12:00:00
4176,2023-09-09 12:05:00
4177,2023-09-09 12:10:00
4178,2023-09-09 12:15:00
4179,2023-09-09 12:20:00
4180,2023-09-09 12:25:00
4181,2023-09-09 12:30:00
4182,2023-09-09 12:35:00
4183,2023-09-09 12:40:00
4184,2023-09-09 12:45:00
4185,2023-09-09 12:50:00
4186,2023-09-09 12:55:00
4187,2023-09-09 13:00:00
4188,2023-09-09 13:05:00
4189,2023-09-09 13:10:00
4190,2023-09-09 13:15:00
4191,2023-09-09 13:20:00
4192,2023-09-09 13:25:00
4193,2023-09-09 13:30:00
4194,2023-09-09 13:35:00
4195,2023-09-09 13:40:00
4196,2023-09-09 13:45:00
4197,2023-09-09 13:50:00
4198,2023-09-09 13:55:00
4199,2023-09-10 08:00:00
4200,2023-09-10 08:05:00
4201,2023-09-10 08:10:00
4202,2023-09-10 08:15:00
4203,2023-09-10 08:20:00
4204,2023-09-10 08:25:00
4205,2023-09-10 08:30:00
4206,2023-09-10 08:35:00
4207,2023-09-10 08:40:00
4208,2023-09-10 08:45:00
4209,2023-09-10 08:50:00
4210,2023-09-10 08:55:00
4211,2023-09-10 09:00:00
4212,2023-09-10 09:05:00
4213,2023-09-10 09:10:00
4214,2023-09-10 09:15:00
4215,2023-09-10 09:20:00
4216,2023-09-10 09:25:00
4217,2023-09-10 09:30:00
4218,2023-09-10 09:35:00
4219,2023-09-10 09:40:00
4220,2023-09-10 09:45:00
4221,2023-09-10 09:50:00
4222,2023-09-10 09:55:00
4223,2023-09-10 10:00:00
4224,2023-09-10 10:05:00
4225,2023-09-10 10:10:00
4226,2023-09-10 10:15:00
4227,2023-09-10 10:20:00
4228,2023-09-10 10:25:00
4229,2023-09-10 10:30:00
4230,2023-09-10 10:35:00
4231,2023-09-10 10:40:00
4232,2023-09-10 10:45:00
4233,2023-09-10 10:50:00
4234,2023-09-10 10:55:00
4235,2023-09-10 11:00:00
4236,2023-09-10 11:05:00
4237,2023-09-10 11:10:00
4238,2023-09-10 11:15:00
4239,2023-09-10 11:20:00
4240,2023-09-10 11:25:00
4241,2023-09-10 11:30:00
4242,2023-09-10 11:35:00
4243,2023-09-10 11:40:00
4244,2023-09-10 11:45:00
4245,2023-09-10 11:50:00
4246,2023-09-10 11:55:00
4247,2023-09-10 12:00:00
4248,2023-09-10 12:05:00
4249,2023-09-10 12:10:00
4250,2023-09-10 12:15:00
4251,2023-09-10 12:20:00
4252,2023-09-10 12:25:00
4253,2023-09-10 12:30:00
4254,2023-09-10 12:35:00
4255,2023-09-10 12:40:00
4256,2023-09-10 12:45:00
4257,2023-09-10 12:50:00
4258,2023-09-10 12:55:00
4259,2023-09-10 13:00:00
4260,2023-09-10 13:05:00
4261,2023-09-10 13:10:00
4262,2023-09-10 13:15:00
4263,2023-09-10 13:20:00
4264,2023-09-10 13:25:00
4265,2023-09-10 13:30:00
4266,2023-09-10 13:35:00
4267,2023-09-10 13:40:00
4268,2023-09-10 13:45:00
4269,2023-09-10 13:50:00
4270,2023-09-10 13:55:00
4271,2023-09-11 08:00:00
4272,2023-09-11 08:05:00
4273,2023-09-11 08:10:00
4274,2023-09-11 08:15:00
4275,2023-09-11 08:20:00
4276,2023-09-11 08:25:00
4277,2023-09-11 08:30:00
4278,2023-09-11 08:35:00
4279,2023-09-11 08:40:00
4280,2023-09-11 08:45:00
4281,2023-09-11 08:50:00
4282,2023-09-11 08:55:00
4283,2023-09-11 09:00:00
4284,2023-09-11 09:05:00
4285,2023-09-11 09:10:00
4286,2023-09-11 09:15:00
4287,2023-09-11 09:20:00
4288,2023-09-11 09:25:00
4289,2023-09-11 09:30:00
4290,2023-09-11 09:35:00
4291,2023-09-11 09:40:00
4292,2023-09-11 09:45:00
4293,2023-09-11 09:50:00
4294,2023-09-11 09:55:00
4295,2023-09-11 10:00:00
4296,2023-09-11 10:05:00
4297,2023-09-11 10:10:00
4298,2023-09-11 10:15:00
4299,2023-09-11 10:20:00
4300,2023-09-11 10:25:00
4301,2023-09-11 10:30:00
4302,2023-09-11 10:35:00
4303,2023-09-11 10:40:00
4304,2023-09-11 10:45:00
4305,2023-09-11 10:50:00
4306,2023-09-11 10:55:00
4307,2023-09-11 11:00:00
4308,2023-09-11 11:05:00
4309,2023-09-11 11:10:00
4310,2023-09-11 11:15:00
4311,2023-09-11 11:20:00
4312,2023-09-11 11:25:00
4313,2023-09-11 11:30:00
4314,2023-09-11 11:35:00
4315,2023-09-11 11:40:00
4316,2023-09-11 11:45:00
4317,2023-09-11 11:50:00
4318,2023-09-11 11:55:00
4319,2023-09-11 12:00:00
4320,2023-09-11 12:05:00
4321,2023-09-11 12:10:00
4322,2023-09-11 12:15:00
4323,2023-09-11 12:20:00
4324,2023-09-11 12:25:00
4325,2023-09-11 12:30:00
4326,2023-09-11 12:35:00
4327,2023-09-11 12:40:00
4328,2023-09-11 12:45:00
4329,2023-09-11 12:50:00
4330,2023-09-11 12:55:00
4331,2023-09-11 13:00:00
4332,2023-09-11 13:05:00
4333,2023-09-11 13:10:00
4334,2023-09-11 13:15:00
4335,2023-09-11 13:20:00
4336,2023-09-11 13:25:00
4337,2023-09-11 13:30:00
4338,2023-09-11 13:35:00
4339,2023-09-11 13:40:00
4340,2023-09-11 13:45:00
4341,2023-09-11 13:50:00
4342,2023-09-11 13:55:00
4343,2023-09-12 08:00:00
4344,2023-09-12 08:05:00
4345,2023-09-12 08:10:00
4346,2023-09-12 08:15:00
4347,2023-09-12 08:20:00
4348,2023-09-12 08:25:00
4349,2023-09-12 08:30:00
4350,2023-09-12 08:35:00
4351,2023-09-12 08:40:00
4352,2023-09-12 08:45:00
4353,2023-09-12 08:50:00
4354,2023-09-12 08:55:00
4355,2023-09-12 09:00:00
4356,2023-09-12 09:05:00
4357,2023-09-12 09:10:00
4358,2023-09-12 09:15:00
4359,2023-09-12 09:20:00
4360,2023-09-12 09:25:00
4361,2023-09-12 09:30:00
4362,2023-09-12 09:35:00
4363,2023-09-12 09:40:00
4364,2023-09-12 09:45:00
4365,2023-09-12 09:50:00
4366,2023-09-12 09:55:00
4367,2023-09-12 10:00:00
4368,2023-09-12 10:05:00
4369,2023-09-12 10:10:00
4370,2023-09-12 10:15:00
4371,2023-09-12 10:20:00
4372,2023-09-12 10:25:00
4373,2023-09-12 10:30:00
4374,2023-09-12 10:35:00
4375,2023-09-12 10:40:00
4376,2023-09-12 10:45:00
4377,2023-09-12 10:50:00
4378,2023-09-12 10:55:00
4379,2023-09-12 11:00:00
4380,2023-09-12 11:05:00
4381,2023-09-12 11:10:00
4382,2023-09-12 11:15:00
4383,2023-09-12 11:20:00
4384,2023-09-12 11:25:00
4385,2023-09-12 11:30:00
4386,2023-09-12 11:35:00
4387,2023-09-12 11:40:00
4388,2023-09-12 11:45:00
4389,2023-09-12 11:50:00
4390,2023-09-12 11:55:00
4391,2023-09-12 12:00:00
4392,2023-09-12 12:05:00
4393,2023-09-12 12:10:00
4394,2023-09-12 12:15:00
4395,2023-09-12 12:20:00
4396,2023-09-12 12:25:00
4397,2023-09-12 12:30:00
4398,2023-09-12 12:35:00
4399,2023-09-12 12:40:00
4400,2023-09-12 12:45:00
4401,2023-09-12 12:50:00
4402,2023-09-12 12:55:00
4403,2023-09-12 13:00:00
4404,2023-09-12 13:05:00
4405,2023-09-12 13:10:00
4406,2023-09-12 13:15:00
4407,2023-09-12 13:20:00
4408,2023-09-12 13:25:00
4409,2023-09-12 13:30:00
4410,2023-09-12 13:35:00
4411,2023-09-12 13:40:00
4412,2023-09-12 13:45:00
4413,2023-09-12 13:50:00
4414,2023-09-12 13:55:00
4415,2023-09-13 08:00:00
4416,2023-09-13 08:05:00
4417,2023-09-13 08:10:00
4418,2023-09-13 08:15:00
4419,2023-09-13 08:20:00
4420,2023-09-13 08:25:00
4421,2023-09-13 08:30:00
4422,2023-09-13 08:35:00
4423,2023-09-13 08:40:00
4424,2023-09-13 08:45:00
4425,2023-09-13 08:50:00
4426,2023-09-13 08:55:00
4427,2023-09-13 09:00:00
4428,2023-09-13 09:05:00
4429,2023-09-13 09:10:00
4430,2023-09-13 09:15:00
4431,2023-09-13 09:20:00
4432,2023-09-13 09:25:00
